timestamp,id,event,details,id_group
2000-01-01 11:33:21,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old white man wearing a grey cardigan, a white shirt, black pants, and a black artist-style hat, holding nothing related to a woman while looking at a girl, a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles in one hand, wearing brown sandals, while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes and holding a yellow balloon connected to a cute teddy bear, a brown picnic box, a street with a black tree, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P7/2025-08-20_11-33-21/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-33-21/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-33-21', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:35:32,instance-558efcbb-ae2f-4733-a049-1a3fa61f3557,instance.updated,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:36:52,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'teddy bear', 'parent_instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:37:05,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9,object_node.extract.confirmed,"{'object_id': 'object4', 'object_name': 'balloon', 'parent_instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:38:19,instance-e31a7f32-eead-426d-b28e-f76cad91bda6,instance.updated,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:38:49,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles with one hand, and wearing brown sandals while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes holding a cute teddy bear and a yellow balloon, a brown picnic box, a street with many trees, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P7/2025-08-20_11-38-48/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-38-48/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-38-48', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 11:40:25,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles with one hand, and wearing brown sandals while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes holding a cute teddy bear and a yellow balloon, a brown picnic box, a street with many trees, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 8, 'image_path': 'output/P7/2025-08-20_11-40-24/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-40-24/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-40-24', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}",7
2000-01-01 01:57:30,,instance.created_from_text,"{'position': {'x': 215.1433868408203, 'y': 401.83823585510254}, 'screen_position': {'x': 277, 'y': 425}, 'board_type': 'advanced', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:01:35,instance-7e23c39d-2035-4297-84b7-23cc3107a123,instance.updated,"{'instance_id': 'instance-7e23c39d-2035-4297-84b7-23cc3107a123', 'instance_label': 'woman', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:01:38,class-c2170d6a-2c5a-4f2c-b1a3-49d2788b2098,class.created,"{'class_id': 'class-c2170d6a-2c5a-4f2c-b1a3-49d2788b2098', 'class_name': 'woman Class', 'placeholder_count': 6, 'created_from': 'woman', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:03:04,,instance.created_from_text,"{'position': {'x': 205.71323776245117, 'y': 435.83823585510254}, 'screen_position': {'x': 267, 'y': 459}, 'board_type': 'advanced', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:06:57,instance-d3274642-0337-44f0-a41e-92f277f500d8,instance.updated,"{'instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:07:35,class-22d2d68c-d352-4b54-a34d-e9a3be560bac,class.created,"{'class_id': 'class-22d2d68c-d352-4b54-a34d-e9a3be560bac', 'class_name': 'man Class', 'placeholder_count': 7, 'created_from': 'man', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:08:36,instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa,instance.created_from_class,"{'instance_id': 'instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa', 'class_id': 'class-22d2d68c-d352-4b54-a34d-e9a3be560bac', 'instance_label': 'Man', 'has_text_description': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:10:00,instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa,instance.updated,"{'instance_id': 'instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa', 'instance_label': 'Man', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:12:42,instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba,instance.created_from_class,"{'instance_id': 'instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba', 'class_id': 'class-22d2d68c-d352-4b54-a34d-e9a3be560bac', 'instance_label': 'Woman', 'has_text_description': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:13:34,instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba,instance.updated,"{'instance_id': 'instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba', 'instance_label': 'Woman', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:14:52,,instance.created_from_text,"{'position': {'x': 81.71323776245117, 'y': 32.83823585510254}, 'screen_position': {'x': 143, 'y': 56}, 'board_type': 'advanced', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:17:12,,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a woman taking a picture with her camera, wearing a sky blue sleeveless one-piece and white slippers, holding a new object; a man wearing sunglasses and a white shirt, beige pants, black shoes, and a wristwatch holding a paper map, looking at the woman; a man wearing sunglasses, a green t-shirt, beige short pants, and black shoes with his hands in the pockets of his pants and wearing a wristwatch, looking at the woman; a woman wearing sunglasses, a pink and sky blue flower-patterned blouse, jeans, and black slippers holding a red coffee cup and luggage, looking at the woman; and a street of a European city with yellow buildings, a palm tree in the corner, and some parasols.', 'region_count': 5, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P8/2025-08-21_02-17-11/image.png', 'image_with_layout_path': 'output/P8/2025-08-21_02-17-11/image_with_layout.png', 'timestamp_dir': 'output/P8/2025-08-21_02-17-11', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:18:44,instance-7e23c39d-2035-4297-84b7-23cc3107a123,instance.updated,"{'instance_id': 'instance-7e23c39d-2035-4297-84b7-23cc3107a123', 'instance_label': 'woman', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:19:12,instance-7e23c39d-2035-4297-84b7-23cc3107a123,instance.updated,"{'instance_id': 'instance-7e23c39d-2035-4297-84b7-23cc3107a123', 'instance_label': 'woman', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:20:42,instance-7e23c39d-2035-4297-84b7-23cc3107a123,instance.updated,"{'instance_id': 'instance-7e23c39d-2035-4297-84b7-23cc3107a123', 'instance_label': 'woman', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:21:54,instance-d3274642-0337-44f0-a41e-92f277f500d8,instance.updated,"{'instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:22:09,instance-d3274642-0337-44f0-a41e-92f277f500d8,object_node.extract.confirmed,"{'object_id': 'object7', 'object_name': 'paper map', 'parent_instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:24:01,instance-d3274642-0337-44f0-a41e-92f277f500d8,instance.updated,"{'instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:26:21,instance-d3274642-0337-44f0-a41e-92f277f500d8,instance.updated,"{'instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:27:36,instance-d3274642-0337-44f0-a41e-92f277f500d8,instance.updated,"{'instance_id': 'instance-d3274642-0337-44f0-a41e-92f277f500d8', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:30:25,instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba,instance.updated,"{'instance_id': 'instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:31:21,instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba,instance.updated,"{'instance_id': 'instance-2d3487c7-3a18-45ab-85ab-b65b4ceaa1ba', 'instance_label': 'woman', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:32:45,instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa,instance.updated,"{'instance_id': 'instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:33:01,instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa,instance.updated,"{'instance_id': 'instance-d4182ba4-5575-43ff-a6d6-42af1b4144aa', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:34:06,,api.generate_image.succeeded,"{'global_caption': ""a scene featuring a woman taking a picture of the sky with her camera, wearing a sky blue sleeveless one-piece dress and white slippers, holding a vacation hat and smiling; a cool man with a muscular build wearing sunglasses, a white shirt, beige pants, black men's formal shoes, and a wristwatch, with one hand in his pocket, looking at the woman while holding a paper map; a man wearing a green t-shirt, beige short pants, and black men's formal shoes with his hands in the pockets of his pants and wearing a wristwatch, looking at the woman; a woman wearing a pink and sky blue flower-patterned short-sleeves blouse, short jeans, and black slippers, holding a red coffee cup and luggage, looking at the woman; and a street of a European city with yellow buildings, a palm tree in the corner, and some parasols."", 'region_count': 6, 'has_image': True, 'detected_objects_count': 7, 'image_path': 'output/P8/2025-08-21_02-34-05/image.png', 'image_with_layout_path': 'output/P8/2025-08-21_02-34-05/image_with_layout.png', 'timestamp_dir': 'output/P8/2025-08-21_02-34-05', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 02:35:07,,api.generate_image.succeeded,"{'global_caption': ""a scene featuring a woman taking a picture of the sky with her camera, wearing a sky blue sleeveless one-piece dress and white slippers, holding a vacation hat and smiling; a cool man with a muscular build wearing sunglasses, a white shirt, beige pants, black men's formal shoes, and a wristwatch, with one hand in the pocket of his pants, looking at the woman while holding a paper map; a man wearing a green t-shirt, beige short pants, and black men's formal shoes with his hands in the pockets of his pants and wearing a wristwatch, looking at the woman; a woman wearing a pink and sky blue flower-patterned short-sleeves blouse, short jeans, and black slippers, holding a red coffee cup and luggage, looking at the woman; a street of a European city with yellow buildings, a palm tree in the corner, and some parasols; and a paper map."", 'region_count': 6, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P8/2025-08-21_02-35-06/image.png', 'image_with_layout_path': 'output/P8/2025-08-21_02-35-06/image_with_layout.png', 'timestamp_dir': 'output/P8/2025-08-21_02-35-06', 'session_id': 'd0d84f7d-149a-4397-8b5d-f46fc4be03ed', 'user_id': 'P8'}",8
2000-01-01 13:41:36,,instance.created_from_text,"{'position': {'x': 40.974998474121094, 'y': 310.1999988555908}, 'screen_position': {'x': 103, 'y': 333}, 'board_type': 'advanced', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:43:59,instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d,object_node.extract.confirmed,"{'object_id': 'object5', 'object_name': 'map', 'parent_instance_id': 'instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:45:05,instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d,instance.updated,"{'instance_id': 'instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:45:11,class-4a9d08e5-4f46-4ce0-8d71-1960dfe0b1ef,class.created,"{'class_id': 'class-4a9d08e5-4f46-4ce0-8d71-1960dfe0b1ef', 'class_name': 'man Class', 'placeholder_count': 6, 'created_from': 'man', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:52:50,instance-beef8619-fc28-46cd-b851-90a20e109c37,instance.created_from_class,"{'instance_id': 'instance-beef8619-fc28-46cd-b851-90a20e109c37', 'class_id': 'class-4a9d08e5-4f46-4ce0-8d71-1960dfe0b1ef', 'instance_label': 'Female', 'has_text_description': True, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:54:51,instance-beef8619-fc28-46cd-b851-90a20e109c37,instance.updated,"{'instance_id': 'instance-beef8619-fc28-46cd-b851-90a20e109c37', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:55:47,instance-2b6ddc82-86d6-4893-b115-c1296607becd,instance.created_from_class,"{'instance_id': 'instance-2b6ddc82-86d6-4893-b115-c1296607becd', 'class_id': 'class-4a9d08e5-4f46-4ce0-8d71-1960dfe0b1ef', 'instance_label': 'Man', 'has_text_description': True, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:56:00,instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d,instance.updated,"{'instance_id': 'instance-58d24376-a8cb-4591-b86f-e8bd54e6f01d', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:57:07,instance-2b6ddc82-86d6-4893-b115-c1296607becd,instance.updated,"{'instance_id': 'instance-2b6ddc82-86d6-4893-b115-c1296607becd', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:57:32,instance-beef8619-fc28-46cd-b851-90a20e109c37,object_node.extract.confirmed,"{'object_id': 'object5', 'object_name': 'carriage', 'parent_instance_id': 'instance-beef8619-fc28-46cd-b851-90a20e109c37', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 13:59:21,instance-864a2a37-7197-4d2d-859d-609551b1d5d1,instance.created_from_class,"{'instance_id': 'instance-864a2a37-7197-4d2d-859d-609551b1d5d1', 'class_id': 'class-4a9d08e5-4f46-4ce0-8d71-1960dfe0b1ef', 'instance_label': 'Female', 'has_text_description': True, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 14:00:32,instance-864a2a37-7197-4d2d-859d-609551b1d5d1,instance.updated,"{'instance_id': 'instance-864a2a37-7197-4d2d-859d-609551b1d5d1', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
2000-01-01 14:01:15,,api.generate_image.succeeded,"{'global_caption': ""A scene featuring a man wearing a white short-sleeved shirt, reddish-brown pants, and black shoes, with a watch on his left hand and black sunglasses, holding a big map; a female with long hair in a white, short-sleeved, flowery patterned shirt, short jeans, and black sandals, holding a brown passport and carrying a blue carriage; a man in a green short-sleeved t-shirt, reddish-brown pants, and black shoes, with his two hands in his pant's pockets; and a female in a blue sleeveless dress and brown sandals, taking photos with a camera held in her left hand while holding a big straw hat in her right hand."", 'region_count': 6, 'has_image': True, 'detected_objects_count': 4, 'image_path': 'output/P9/2025-08-22_14-01-14/image.png', 'image_with_layout_path': 'output/P9/2025-08-22_14-01-14/image_with_layout.png', 'timestamp_dir': 'output/P9/2025-08-22_14-01-14', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}",9
